datetime,log_source,src_ip,resolver_ip,query,type,answer,return_code
2024-06-14 22:32:22.277,dns_logger_1,10.20.30.247,222.77.50.191,detectible.primaverasecesher.com,A,173.64.203.201,0
2024-06-14 22:32:22.378,dns_logger_1,9857:2aea:831:c9d1:b1dc:a8c6:fa4f:c4c7,f0a8:4552:12a0:6ea:9413:b919:95dc:5095,torpedinous.phrontisteriumaltarwise.com,AAAA,542a:ee8b:a26a:cc1:8d2d:9cac:6738:2e32,0
2024-06-14 22:32:22.479,dns_logger_1,10.20.30.10,238.1.79.198,roun.unsoulunradical.com,A,34.214.176.194,0
2024-06-14 22:32:22.580,dns_logger_1,10.20.30.54,14.157.121.64,phosphotartaric.jimagnesian.com,A,145.201.207.150,0
2024-06-14 22:32:22.681,dns_logger_1,10.20.30.154,176.72.252.147,cenobitism.biblicalquisquilian.com,A,218.158.183.11,0
2024-06-14 22:32:22.782,dns_logger_1,10.20.30.69,13.202.214.183,chakar.venosalpneumomassage.com,A,3.93.239.23,0
2024-06-14 22:32:22.882,dns_logger_1,10.20.30.196,179.212.193.109,lusiad.demifarthingcalefacient.com,A,189.74.65.88,0
2024-06-14 22:32:22.983,dns_logger_1,10.20.30.220,109.215.6.222,restorationist.chirurgeonlaterotorsion.com,A,141.166.93.47,0
2024-06-14 22:32:23.084,dns_logger_1,4840:58a7:4b2:8145:a651:e09b:b6f8:d25b,742c:9b1c:9a45:4a49:30d9:39e:8a52:df5a,wonderlandish.cagitanachronistic.com,AAAA,2d95:24e9:ff4a:f1a:83a:813c:3542:8d14,0
2024-06-14 22:32:23.185,dns_logger_1,c9c1:8e06:bbdb:4b03:f204:c9e9:be6f:fde9,1074:1a8a:2698:a16c:5d86:d158:57a8:a4d5,cyclopean.alumlophiodont.com,AAAA,f573:844b:c1e2:cd1a:ee2f:b93d:9fd4:cc8a,0
2024-06-14 22:32:23.285,dns_logger_1,3246:f6de:9761:a3c2:ff64:4c76:79a4:d6b1,9ccb:f3d3:fb99:90e8:ca32:2c64:2261:aee2,trait.emplasticunconceived.com,AAAA,4a69:2483:3ca5:701e:d71:fc9c:3883:d5f8,0
2024-06-14 22:32:23.386,dns_logger_1,9a8:f66f:791b:ce9e:37de:75ae:c8f9:e743,adb0:9964:5df9:a5d6:875f:2a34:8e13:747b,entarthrotic.meltingloranthaceae.com,AAAA,f24d:fd92:177b:d41e:b6b9:1d55:51cc:235e,0
2024-06-14 22:32:23.487,dns_logger_1,3a45:c2dd:6385:fbe8:570a:abe3:18a4:649e,6ba8:7e8b:ff28:69f4:268e:85f0:b218:3e6,unequine.unnegotiablenessunsquirelike.com,MX,alt3.mx.unnegotiablenessunsquirelike.com,0
2024-06-14 22:32:23.588,dns_logger_1,b84d:42f:cf3e:8222:2ec7:5973:f148:e74f,1da0:955b:5cc:2393:a37:551e:6e02:530f,precultural.pseudoapoplexyprotatic.com,AAAA,1077:3485:bfca:8588:862c:c064:7607:6337,0
2024-06-14 22:32:23.689,dns_logger_1,d579:d4d9:6f7c:5639:f7df:810a:84b4:1cba,527:f555:2409:7f54:7ea6:7b2d:9196:325a,sikkimese.twitchelingzygoneure.com,AAAA,f0f1:1d05:d70b:1735:448b:1da0:29fd:6878,0
2024-06-14 22:32:23.790,dns_logger_1,76cd:2def:b474:bb82:4968:1322:ef7b:258b,efd9:8270:82d1:c670:cbd8:54e8:b55f:2d51,unmathematical.pseudohallucinationdeodorization.com,AAAA,e2da:bf51:7dd3:c6f4:3c9a:f8af:5b1c:250b,0
2024-06-14 22:32:23.891,dns_logger_1,f4b1:6082:d262:9445:783:248a:f1aa:24c4,eabb:1dfa:2915:ceb4:7897:6b01:9aeb:cfe5,unassoiled.catalectavuln.com,AAAA,2c02:d9e6:33ba:5e1b:e30e:650e:4106:d978,0
2024-06-14 22:32:23.992,dns_logger_1,10.20.30.132,167.176.37.1,unmoneyed.pipistrelunvaletudinary.com,A,108.122.123.37,0
2024-06-14 22:32:24.093,dns_logger_1,10.20.30.156,115.15.173.78,muscovitize.lovesomenessjudices.com,A,35.153.17.113,0
2024-06-14 22:32:24.194,dns_logger_1,10.20.30.133,120.238.54.247,protogelatose.amminochloridemetatype.com,A,73.251.82.103,0
2024-06-14 22:32:24.294,dns_logger_1,daa1:68d8:f637:3aa6:c898:1b9:b313:5a36,4993:6821:7329:47cb:d86c:b18f:4e6:235a,gastriloquism.rehypothecatorsafeguard.com,AAAA,37a4:6ca:ce09:1cc4:9a9a:119c:ed48:2c63,0
2024-06-14 22:32:24.395,dns_logger_1,be78:c435:7302:906b:78b3:b36e:389d:2d3,2ae0:a331:65f9:2d7a:1c33:ab3c:c2d1:adca,unmomentary.reprosecutionindissipable.com,AAAA,3eff:3764:4574:739d:ac45:472b:1689:ddbd,0
2024-06-14 22:32:24.496,dns_logger_1,10.20.30.109,155.109.117.126,rodolph.intercrinalquizzism.com,A,243.158.74.188,0
2024-06-14 22:32:24.597,dns_logger_1,10.20.30.40,178.108.154.191,psychogalvanometer.heraklesagnosis.com,A,248.44.52.185,0
2024-06-14 22:32:24.697,dns_logger_1,1f33:9f7e:64a5:5d0b:7e18:673e:f1cc:1d60,63e9:1bc0:6644:2653:56f0:a71d:33a0:7f66,inconfirm.paussiduredinous.com,AAAA,d0af:f18a:32f3:73dc:4632:13ee:af74:94ff,0
2024-06-14 22:32:24.798,dns_logger_1,10.20.30.207,185.67.64.158,unfailably.incalculablysassafras.com,A,82.43.10.85,0
2024-06-14 22:32:24.899,dns_logger_1,10.20.30.71,104.27.9.78,colliquative.ichthyizationoutcastness.com,A,204.7.70.62,0
2024-06-14 22:32:25.000,dns_logger_1,466c:7667:ed67:af86:57bd:69db:8151:762a,48ca:9afd:2653:6dd:e2a8:736:e76:8ac,ferash.blowinessfomes.com,MX,alt1.mx.blowinessfomes.com,0
2024-06-14 22:32:25.101,dns_logger_1,10.20.30.136,59.243.215.203,procurable.pricerbenet.com,A,207.163.177.147,0
2024-06-14 22:32:25.202,dns_logger_1,118f:8488:c7e0:b586:49ff:1557:ba8d:59e6,cbe1:718e:c04c:c1be:f66:12d9:db50:376f,bionomist.zibetonehydrodynamical.com,AAAA,e5aa:7c84:cddf:b488:33ef:2a6f:9667:5d6b,0
2024-06-14 22:32:25.303,dns_logger_1,7663:2e88:edb9:8142:871b:4b01:6296:14b3,952c:625:a636:a3e5:143:fa40:f8c:bbc5,turdoid.searchmentlowering.com,AAAA,f7e3:d2b8:8a0:3d1e:4f8b:2e85:229:9e5e,0
2024-06-14 22:32:25.403,dns_logger_1,10.20.30.41,55.235.181.159,volapukist.traditionismdiazoanhydride.com,A,239.210.200.87,0
2024-06-14 22:32:25.504,dns_logger_1,3d14:861f:931d:f059:a469:f8f9:ed66:ac4a,b335:345a:eff3:2354:a762:6dc1:e155:a628,abysm.shelterycapricorn.com,AAAA,f0a6:98fe:c353:4964:fe25:14a:efa5:fac7,0
2024-06-14 22:32:25.605,dns_logger_1,10.20.30.116,75.69.187.58,rachiometer.bihaidishlike.com,A,216.107.41.191,0
2024-06-14 22:32:25.706,dns_logger_1,10.20.30.231,186.23.137.34,elucubration.pathogenzoopathy.com,A,0.163.14.71,0
2024-06-14 22:32:25.807,dns_logger_1,a0c4:1ee:79cc:ee8c:10a9:a865:f8f8:3114,84aa:e54c:2730:21df:be3a:ff10:3c0b:c261,ricinelaidic.anthropometryanglesite.com,MX,alt0.mx.anthropometryanglesite.com,0
2024-06-14 22:32:25.908,dns_logger_1,10.20.30.158,213.155.113.61,embound.fishingfiercehearted.com,A,174.239.188.239,0
2024-06-14 22:32:26.009,dns_logger_1,10.20.30.227,107.64.140.57,doit.agglomerantcinerary.com,A,45.203.71.16,0
2024-06-14 22:32:26.110,dns_logger_1,10.20.30.198,8.50.137.225,hypnagogic.outquarterscyclophoric.com,A,24.103.31.98,0
2024-06-14 22:32:26.210,dns_logger_1,10.20.30.163,230.104.178.161,ode.cholonescausal.com,A,3.124.98.90,0
2024-06-14 22:32:26.311,dns_logger_1,10.20.30.25,218.240.40.28,plupatriotic.histonaldispeller.com,A,130.230.181.105,0
2024-06-14 22:32:26.412,dns_logger_1,3fe6:8568:8f3a:2177:342f:47b9:1b39:165,fde9:2a22:2232:fc57:66f3:b872:e9e1:c6a2,musicmonger.askrmarabout.com,AAAA,3777:1b9c:af1e:f969:2be5:456d:28b2:c03e,0
2024-06-14 22:32:26.512,dns_logger_1,a15f:36d6:135a:307c:92c5:9624:bec4:28a,9c2d:44ca:bdd9:6449:cca1:4a6f:62c:7415,ungloomy.beadsmanadventitiously.com,AAAA,e03b:cd90:f8b3:5ee2:ef6d:90ef:ebb0:2577,0
2024-06-14 22:32:26.613,dns_logger_1,10.20.30.31,114.76.235.42,milksoppy.pyrryleneplenum.com,A,254.158.50.255,0
2024-06-14 22:32:26.714,dns_logger_1,10.20.30.19,71.107.47.156,talcochlorite.puppetizeuninquired.com,A,225.170.58.138,0
2024-06-14 22:32:26.815,dns_logger_1,10.20.30.198,4.0.86.113,coendear.uteruscatatonia.com,A,193.75.113.60,0
2024-06-14 22:32:26.916,dns_logger_1,10.20.30.16,55.109.106.103,sensibleness.centetesspirituosity.com,A,174.97.223.253,0
2024-06-14 22:32:27.016,dns_logger_1,77e:690f:91f0:f6c:7279:5fda:369a:817f,6ad9:cc93:d8b0:d979:7f90:7ed8:fca5:4c7a,ninescore.garnetersubduable.com,TXT,None,0
2024-06-14 22:32:27.117,dns_logger_1,10.20.30.41,212.123.222.138,prejudicious.ovationpurpuroid.com,A,146.173.114.125,0
2024-06-14 22:32:27.218,dns_logger_1,5b5d:7744:2ee5:1ddd:72b9:fe1c:6bb6:718b,fa02:b9c3:6d23:9bf2:554c:ff83:730b:1138,pedagogism.undweltphenylglycolic.com,MX,alt3.mx.undweltphenylglycolic.com,0
2024-06-14 22:32:27.319,dns_logger_1,10.20.30.59,101.120.229.191,kisra.aleukemiclicit.com,A,85.238.129.13,0
2024-06-14 22:32:27.419,dns_logger_1,bb19:b305:510c:6ef5:ad3a:e8b4:5dd7:75,e81e:fa89:43c2:b56c:241b:79df:ca4d:ceb0,humoristic.reslotnondepletion.com,AAAA,7b1b:5a8:35bf:7fea:d284:240:fe77:7fd8,0
2024-06-14 22:32:27.520,dns_logger_1,af58:4416:3c52:9804:9333:3034:c2a0:358d,6121:fab6:de99:ca0f:6585:7ed3:8ed:8bc1,koimesis.nailsickautophagy.com,AAAA,263c:1103:73d1:7175:53b4:caa8:7a6b:b9f1,0
2024-06-14 22:32:27.621,dns_logger_1,10.20.30.60,171.198.7.156,wefted.unwhiningbalas.com,A,139.142.128.186,0
2024-06-14 22:32:27.722,dns_logger_1,1d7f:b2b8:4aac:42aa:205a:dfab:25d5:f2b9,6a8e:56fd:c952:fbd7:9e42:75d5:3e5c:bb9e,monochromic.decimalistwincingly.com,AAAA,7340:9152:bb1:c2eb:c784:8797:a258:4fb4,0
2024-06-14 22:32:27.822,dns_logger_1,bc89:a4fe:a4cd:d84b:28aa:7874:3643:6cfe,11f8:1b2e:fb7d:1abb:102a:dda6:22a2:678c,resumption.raphiolepistrickish.com,MX,alt3.mx.Raphiolepistrickish.com,0
2024-06-14 22:32:27.923,dns_logger_1,10.20.30.45,230.202.161.45,unsaintly.wickerworkedpulldown.com,A,202.212.224.26,0
2024-06-14 22:32:28.023,dns_logger_1,10.20.30.236,227.117.100.144,trickingly.underexcitedpatheticate.com,A,12.107.135.102,0
2024-06-14 22:32:28.123,dns_logger_1,10.20.30.140,53.137.21.139,dilutely.prepyloricelocutionize.com,A,134.97.163.172,0
2024-06-14 22:32:28.224,dns_logger_1,10.20.30.113,250.93.135.30,molimen.noncommunicablewestwards.com,A,235.255.165.101,0
2024-06-14 22:32:28.324,dns_logger_1,10.20.30.64,136.221.166.137,suffragatory.abasementmolybdocolic.com,A,214.186.228.53,0
2024-06-14 22:32:28.425,dns_logger_1,10.20.30.16,62.175.141.168,hatcheler.nonsolidifiedgymnotoka.com,A,55.200.66.86,0
2024-06-14 22:32:28.526,dns_logger_1,ca7b:1f6b:a19f:8c2d:2e12:a262:c4a5:2b84,13eb:684d:1485:be9:54cd:1217:e8dc:b19a,pallium.lambertfineleaf.com,MX,alt0.mx.Lambertfineleaf.com,0
2024-06-14 22:32:28.627,dns_logger_1,10.20.30.187,111.103.224.205,gladiatorship.gondolierhenroost.com,A,193.213.22.4,0
2024-06-14 22:32:28.727,dns_logger_1,10.20.30.159,212.160.167.16,alqueire.plenarilyrondure.com,A,245.31.1.95,0
2024-06-14 22:32:28.828,dns_logger_1,82d6:7fdb:e5a:c019:2a13:9fde:e43c:c3c6,fc92:4ab9:3a6a:5a84:7dbd:14aa:e31:60c0,exert.labretiferyunprofanable.com,SOA,None,0
2024-06-14 22:32:28.929,dns_logger_1,2a8:c34b:4240:a24b:1f30:4c11:c238:bca,7a3d:14c2:88fd:ee75:563:c808:403c:de4d,netsuke.koniagaphotophilic.com,AAAA,13f3:caf:31a1:f0f6:e92:d4c2:3e78:65c8,0
2024-06-14 22:32:29.029,dns_logger_1,10.20.30.62,219.249.176.125,mosaical.berretspectered.com,A,242.118.148.129,0
2024-06-14 22:32:29.130,dns_logger_1,1bec:a2f5:11bf:1aee:a4df:54e4:f4a3:4d07,7015:2795:341c:679:136e:653f:75a0:fd09,alterocentric.maidkinendomesoderm.com,AAAA,b77d:ebfc:7ce5:195a:b784:aa17:992a:418d,0
2024-06-14 22:32:29.231,dns_logger_1,3c6a:74f3:fce3:308:27f5:55ad:e3ea:91c7,25a4:38b3:1db8:4f9a:ffb4:9ab1:61e1:5ac5,anthozooid.antipedobaptismmyrtol.com,AAAA,5848:c2f7:ec6a:4f8e:1198:d7b0:f1:4fd5,0
2024-06-14 22:32:29.332,dns_logger_1,10.20.30.46,129.70.80.179,untalented.proruptiongaum.com,A,0.20.108.246,0
2024-06-14 22:32:29.433,dns_logger_1,b598:eea6:dd97:8bf1:a150:4a7:3ec9:b32d,3a63:faca:4f57:6779:582b:cecc:f798:fabb,scribblage.jugataesic.com,AAAA,9885:7c54:c07:92a3:5f92:6c21:167b:998f,0
2024-06-14 22:32:29.534,dns_logger_1,2b7f:e41e:5b90:5148:adb9:b430:3f78:852b,6840:c13e:ac6:7b37:cace:7214:d85e:abad,cicatricle.utopismtilbury.com,AAAA,1dcf:a270:321f:4b5:dd10:b9e2:c055:f54a,0
2024-06-14 22:32:29.635,dns_logger_1,8239:49e:a0d8:55e3:153d:8dd7:2ada:bb70,e18b:7171:164c:ea22:fd11:3c4d:1ddd:6d62,garthman.grandeurtheriomorphism.com,MX,alt3.mx.grandeurtheriomorphism.com,0
2024-06-14 22:32:29.735,dns_logger_1,10.20.30.250,169.135.245.122,ravenwise.disenamorleeky.com,A,235.232.66.99,0
2024-06-14 22:32:29.836,dns_logger_1,78f:f994:fe67:127a:96ce:2a1:2e98:b547,d5c6:e212:4f5b:33b4:424c:2aeb:c023:8cde,aru.ichneumoniformpalsgravine.com,AAAA,8e9a:fc51:9364:444e:534f:b76b:ec32:d78e,0
2024-06-14 22:32:29.937,dns_logger_1,10.20.30.244,254.2.24.137,unresistibleness.underworkmetaphenomenal.com,A,112.3.1.73,0
2024-06-14 22:32:30.037,dns_logger_1,10.20.30.221,191.28.224.138,ghostlike.paratypicaltoothbill.com,A,82.141.156.21,0
2024-06-14 22:32:30.138,dns_logger_1,10.20.30.62,189.26.158.114,oubliette.occlusometerpapyrography.com,A,81.206.6.247,0
2024-06-14 22:32:30.239,dns_logger_1,10.20.30.2,217.62.158.241,champleve.papabotcyclopedic.com,A,129.17.107.24,0
2024-06-14 22:32:30.340,dns_logger_1,82e1:2ea3:e023:b5c7:9fe6:16f9:12f9:f84b,dafe:9932:acd5:7489:dafe:8598:65fe:6689,toluene.outsidercheiropatagium.com,AAAA,777e:efde:269b:91c1:b6ad:167f:6795:6e00,0
2024-06-14 22:32:30.441,dns_logger_1,10.20.30.156,12.76.90.139,demarkation.rockwardstomatoplasty.com,A,79.99.96.40,0
2024-06-14 22:32:30.542,dns_logger_1,5dfc:53cf:b979:d09e:43fc:5925:7d97:76f0,af24:4287:d36a:730f:b64f:fa48:a851:4b15,graminaceous.isoseismicperipatidea.com,AAAA,21:7d45:421e:c506:80b0:a1c6:5cee:860b,0
2024-06-14 22:32:30.642,dns_logger_1,9b48:8616:ace:1ea6:6061:7c4c:e57b:9f6a,bf94:5a24:945c:735:b09a:e3be:c889:3d28,herewith.phytoparasitetarantulid.com,TXT,None,0
2024-06-14 22:32:30.743,dns_logger_1,10.20.30.49,166.27.74.80,haematherm.undustcellaring.com,A,200.210.216.109,0
2024-06-14 22:32:30.844,dns_logger_1,785:2d90:d196:27ed:e0ed:9d0d:792a:dd29,962e:6b2a:909c:8277:54c6:b37a:e867:a04c,underoxidize.precapillaryuncircumscribedness.com,AAAA,2e36:9849:1d77:32b2:650b:b289:4af5:316d,0
2024-06-14 22:32:30.945,dns_logger_1,10.20.30.195,244.135.229.110,noninterchangeable.unexpertnessindulgency.com,A,39.50.208.137,0
2024-06-14 22:32:31.045,dns_logger_1,10.20.30.228,103.87.133.41,homophone.vampedsitophilus.com,A,254.69.56.71,0
2024-06-14 22:32:31.146,dns_logger_1,6d88:846b:bddf:8dc0:ce4d:ca43:fe0e:1e44,f785:7ec5:f6f3:f18f:2b52:2d53:2eda:6e86,ciliophora.ironbackshandry.com,MX,alt2.mx.ironbackshandry.com,0
2024-06-14 22:32:31.247,dns_logger_1,10.20.30.238,205.59.73.134,lycoperdales.gawbyreddition.com,A,27.48.153.65,0
2024-06-14 22:32:31.348,dns_logger_1,10.20.30.14,148.125.67.33,epinephrine.cetomorphiccynically.com,A,193.12.92.80,0
2024-06-14 22:32:31.449,dns_logger_1,10.20.30.214,220.121.12.203,owerby.melliticproaudience.com,A,26.113.21.196,0
2024-06-14 22:32:31.549,dns_logger_1,10.20.30.210,47.221.218.6,unimpeded.unrobbedretest.com,A,43.160.167.158,0
2024-06-14 22:32:31.650,dns_logger_1,ec34:e988:d94e:7e5f:5dde:f2d3:5643:11e,eaba:9f70:d2de:f6af:d381:12f2:5586:cd2f,tapirine.coefficientemption.com,MX,alt4.mx.coefficientemption.com,0
2024-06-14 22:32:31.751,dns_logger_1,1cba:99fe:2546:ddf5:af65:4474:c601:8205,a67d:b3bb:fa35:53f9:e585:37b4:fafd:2b64,squabbler.lilacschoolboyism.com,AAAA,d7ab:54d5:40fd:c503:bd7:7d57:2bf6:4cb5,0
2024-06-14 22:32:31.851,dns_logger_1,10.20.30.51,234.13.46.6,histogenetically.scrimpinesssermoner.com,A,126.181.123.162,0
2024-06-14 22:32:31.952,dns_logger_1,10.20.30.46,213.118.34.5,consummative.wantwitprostheca.com,A,63.138.109.42,0
2024-06-14 22:32:32.053,dns_logger_1,995c:a5c2:664c:98dc:c6f:4056:5292:8091,afdf:aecd:2f62:fd99:4984:eb04:9359:ea19,interchanger.illishsquintingness.com,AAAA,d502:3e56:8cbe:2ff6:9989:ab5b:1bf3:88ca,0
2024-06-14 22:32:32.154,dns_logger_1,10.20.30.153,175.165.234.200,cordaitaceae.submergencesoap.com,A,143.150.6.25,0
2024-06-14 22:32:32.254,dns_logger_1,10.20.30.73,148.79.37.152,tobacco.pollinarunmanured.com,A,220.28.136.238,0
2024-06-14 22:32:32.355,dns_logger_1,9c6f:2182:38c8:d6d7:5731:5ff0:d7aa:e7e4,9a29:b502:3b77:ef90:6db5:6b33:1936:2cad,salicylous.handkerchieffulrequarantine.com,AAAA,385e:cf2f:1d40:fec2:dd56:84bf:e492:61a0,0
2024-06-14 22:32:32.456,dns_logger_1,2365:723e:bc8e:600:7bae:1a9:e739:3678,1258:385c:c95e:9e74:7d04:ad42:2d36:1ec,sonly.nauseanttrichroic.com,AAAA,fc89:6f26:ae33:79c9:d3e6:9dbc:9de2:df14,0
2024-06-14 22:32:32.557,dns_logger_1,10.20.30.141,174.80.55.3,cogency.monodelphiaphysiotherapeutic.com,A,194.54.28.126,0
2024-06-14 22:32:32.658,dns_logger_1,10.20.30.162,37.138.207.219,popelike.calorificationbesped.com,A,90.18.231.83,0
2024-06-14 22:32:32.759,dns_logger_1,10.20.30.157,33.183.171.56,roguish.ponderableanda.com,A,7.132.145.111,0
2024-06-14 22:32:32.860,dns_logger_1,f744:c5a:be1e:b3c:88ce:1d04:72a3:2659,9971:815:db46:506e:1307:43cd:7b03:f120,gilbertage.crisisoverpowering.com,AAAA,663d:c1cf:17a1:3b5e:1cc7:5106:22e6:2230,0
2024-06-14 22:32:32.961,dns_logger_1,10.20.30.77,87.79.114.10,mussulmanic.asaphiabismuthate.com,A,16.65.219.184,0
2024-06-14 22:32:33.061,dns_logger_1,10.20.30.108,105.82.213.91,unmigrating.omphalophlebitissacrocotyloidean.com,A,167.126.201.49,0
2024-06-14 22:32:33.162,dns_logger_1,10.20.30.203,26.156.84.142,disquietingly.acceptablemeloe.com,A,227.0.19.115,0
2024-06-14 22:32:33.263,dns_logger_1,4d02:28f0:330a:c4ec:b33b:d5a9:6fed:24c4,2961:5a7d:1ce5:6b02:e37a:265c:dc17:33d6,preagony.landaumutinousness.com,AAAA,21ea:36e6:da65:1664:9785:78d1:a15a:2cb,0
2024-06-14 22:32:33.364,dns_logger_1,10.20.30.247,123.97.189.51,agoniatite.aprilaridity.com,A,168.51.205.169,0
2024-06-14 22:32:33.464,dns_logger_1,6777:f5d1:167c:58de:e258:8cf2:69cd:cf84,ef99:40d1:a46e:1faa:89e3:255c:b9e5:e1b6,oranger.dilemibicyclist.com,SOA,None,0
2024-06-14 22:32:33.565,dns_logger_1,520d:b877:4534:ae73:8eba:6fc6:d995:d62d,f9a9:21e1:b736:2e70:5a6:b4e5:f67a:8cf4,boyardom.journalisticpiaroa.com,AAAA,a9cf:8c7e:8bc8:3df6:cc1f:f445:8dbe:da0c,0
2024-06-14 22:32:33.666,dns_logger_1,10.20.30.127,76.114.193.210,episcopal.stintchondrification.com,A,219.47.32.4,0
2024-06-14 22:32:33.767,dns_logger_1,1419:4b91:6a81:6957:4019:b370:2e6c:342c,4c75:4315:8731:9eab:6fcb:c298:b56d:b2fd,sheldfowl.plumurgency.com,AAAA,e61d:cfef:2bd2:aa50:eca9:8c49:6c94:d5c1,0
2024-06-14 22:32:33.867,dns_logger_1,10.20.30.181,84.69.232.113,calciphyre.aetianpseudomorphose.com,A,170.63.165.45,0
2024-06-14 22:32:33.968,dns_logger_1,10.20.30.181,52.99.18.36,nonpreaching.tearfulnessbronzite.com,A,246.47.136.25,0
2024-06-14 22:32:34.069,dns_logger_1,7c29:9049:a3e0:a044:5873:4594:3810:d38c,1a4:651c:92a3:edc4:f9f9:263f:e47a:6532,pseudomonotropy.talofibularbemad.com,AAAA,c1e3:79fc:478d:f30c:7b86:266:5d6d:ba4e,0
2024-06-14 22:32:34.170,dns_logger_1,10.20.30.15,46.137.156.214,antimelancholic.evanescencyinterrogatorily.com,A,178.167.28.89,0
2024-06-14 22:32:34.270,dns_logger_1,591a:4cbf:87ed:d37:2f4f:673e:22da:57e9,b7dd:1975:16fb:fd6f:9e3:53b:e95f:4e26,pantie.autismoutsweep.com,SOA,None,0
2024-06-14 22:32:34.371,dns_logger_1,3910:c58e:2c0d:a9ee:f061:25a0:2a7e:e650,68fa:a10b:57ea:d299:4eb0:9252:c632:360a,indiscretion.teneralbrachiosaurus.com,TXT,None,0
2024-06-14 22:32:34.472,dns_logger_1,c751:b589:1298:8bfd:6f51:ddc:9ff2:f406,847a:4cdd:858e:13e7:57e0:f1bd:5c69:c67,neolithic.elocutionaryphyllopode.com,AAAA,7307:1445:f747:1204:250a:775f:132c:bd84,0
2024-06-14 22:32:34.573,dns_logger_1,10.20.30.7,136.59.202.192,neoclassicist.successivelyrebenediction.com,A,182.27.243.116,0
2024-06-14 22:32:34.674,dns_logger_1,c10a:3e1:eaa0:478:c42c:1459:14a5:f97d,8fa7:ebf9:4ce0:612c:833d:5e91:2478:2b64,page.ethmoiditiscorsite.com,AAAA,b5b0:70c:ac01:1b2d:b2f8:110a:9ccb:d3bb,0
2024-06-14 22:32:34.775,dns_logger_1,9a2c:507f:1c41:97a6:187a:dcfc:14dc:e940,80a5:681:3a94:1c10:c8a7:98fc:b0b2:5d58,chinaman.aphorismaticpentacapsular.com,AAAA,c6d4:8a4d:b374:a2c:f741:ca0c:ab4:bc76,0
2024-06-14 22:32:34.876,dns_logger_1,10.20.30.94,104.97.37.216,hydrocarbide.periodogramcryptoporticus.com,A,254.63.111.26,0
2024-06-14 22:32:34.977,dns_logger_1,10.20.30.193,116.164.110.45,tinkerwise.bionomistafterward.com,A,158.154.0.40,0
2024-06-14 22:32:35.077,dns_logger_1,b745:bcf0:477d:8a3c:f03:1102:2d2a:dd1e,32b2:c060:e8e8:e88:9499:c524:2e08:f1a4,draggy.whimlingdispensingly.com,AAAA,cf1c:322b:a254:eb7b:6b66:18fa:2ec7:35e8,0
2024-06-14 22:32:35.178,dns_logger_1,10.20.30.133,166.39.51.82,shiko.phantasmologicalverificative.com,A,75.135.231.125,0
2024-06-14 22:32:35.279,dns_logger_1,10.20.30.82,60.163.119.220,bromindigo.semiruincoifed.com,A,218.52.39.186,0
2024-06-14 22:32:35.380,dns_logger_1,cab3:5b79:60b8:f071:5ba7:2d3:a9ff:a8a3,c218:ada7:181f:2d44:81bc:e92e:447c:2c2f,miscomplacence.bleachyardblepharedema.com,AAAA,de13:850a:9fd3:1e9e:e884:45d0:f115:d9da,0
2024-06-14 22:32:35.481,dns_logger_1,10.20.30.206,153.205.149.177,bellower.prolabiumolecranarthritis.com,A,76.114.56.2,0
2024-06-14 22:32:35.582,dns_logger_1,10.20.30.230,211.46.62.229,sinaite.castleespundia.com,A,17.255.215.233,0
2024-06-14 22:32:35.682,dns_logger_1,a3d:b41f:c37f:d41f:cb14:a98d:e4da:7d61,b50f:7283:4cff:a48f:4497:ebec:d9b0:5195,provincialism.spillwayshuttance.com,AAAA,3490:67cb:307a:2ff3:af26:ba6d:514c:7333,0
2024-06-14 22:32:35.783,dns_logger_1,10.20.30.37,248.225.148.112,sadr.ventrosityunproduced.com,A,205.225.137.149,0
2024-06-14 22:32:35.884,dns_logger_1,10.20.30.194,248.161.62.61,wainscoting.sunblinkserradella.com,A,80.164.217.145,0
2024-06-14 22:32:35.985,dns_logger_1,10.20.30.52,233.206.238.178,alphitomorphous.pharyngectomyrectocolonic.com,A,69.151.25.254,0
2024-06-14 22:32:36.086,dns_logger_1,10.20.30.155,35.189.36.120,manneristically.tapsunupbraiding.com,A,31.143.59.128,0
2024-06-14 22:32:36.186,dns_logger_1,210a:8ee0:c5f:1f16:5fe1:b962:255:d681,3403:9326:fbe5:c384:b7ad:11c8:f51b:6d3,incompatibly.manneristicalnenuphar.com,AAAA,7e0b:a3f8:4d12:847c:b7e0:382d:ca44:f991,0
2024-06-14 22:32:36.287,dns_logger_1,446f:6fc2:dc2:5811:603d:9f4e:e3ce:e82b,7f0b:f8f4:b5b1:58b3:5197:19b6:4263:64cd,a.demersedpreadviser.com,AAAA,b0d1:d39a:1509:a111:b1a4:395b:212b:1820,0
2024-06-14 22:32:36.388,dns_logger_1,b1e2:6117:fa0c:4e32:c13b:2efa:fa80:5b2b,b581:e1a1:832e:3ac5:a001:f85e:cb2a:d1de,hermesianism.subcreekarmure.com,AAAA,d320:9b2d:6d8e:fb0b:787c:8579:cd7f:8efb,0
2024-06-14 22:32:36.489,dns_logger_1,10.20.30.183,35.155.6.63,rheumatoidal.gliridaefemale.com,A,43.90.80.189,0
2024-06-14 22:32:36.590,dns_logger_1,10.20.30.183,202.236.179.146,apotracheal.lightheartededucator.com,A,36.241.2.227,0
