datetime,log_source,protocol,src_ip,src_port,dst_ip,dst_port,bytes_in,bytes_out,packets_in,packets_out
2024-06-14 22:24:29.038,netflow_logger_1,TCP,10.20.30.11,11176,72.205.151.36,443,351559,52462,235,35
2024-06-14 22:24:29.139,netflow_logger_1,UDP,10.20.30.14,59621,226.92.73.151,25,95181,19059,64,13
2024-06-14 22:24:29.239,netflow_logger_1,UDP,10.20.30.255,25285,140.235.165.64,443,54639,263566,37,176
2024-06-14 22:24:29.340,netflow_logger_1,ICMP,59ea:1ac5:aef0:785c:b24:943:6b3a:e096,0,ea77:133a:db8b:69e6:af3f:550a:9a3:7d43,0,3661,3133,3,3
2024-06-14 22:24:29.440,netflow_logger_1,TCP,10.20.30.32,17839,61.48.72.152,443,125096,72231,84,49
2024-06-14 22:24:29.541,netflow_logger_1,TCP,10.20.30.221,13664,233.106.71.127,80,100493,190221,67,127
2024-06-14 22:24:29.642,netflow_logger_1,TCP,3339:8608:ec24:7034:134d:1e3e:e88a:48d2,62800,da47:a3a5:5f6a:6087:e2f:9562:17d0:e068,443,136935,11269,92,8
2024-06-14 22:24:29.742,netflow_logger_1,TCP,10.20.30.187,41812,144.165.64.129,443,184358,311526,123,208
2024-06-14 22:24:29.843,netflow_logger_1,UDP,47f2:40b9:9d03:6f0e:a974:4bd5:f972:2e3c,34419,e88a:fb5e:4f04:f0d5:82e6:9518:7ecf:8df3,443,160997,307058,108,205
2024-06-14 22:24:29.944,netflow_logger_1,TCP,10.20.30.123,12843,103.5.38.73,80,170742,329693,114,220
2024-06-14 22:24:30.044,netflow_logger_1,TCP,10.20.30.28,16534,31.144.169.106,443,125380,91200,84,61
2024-06-14 22:24:30.145,netflow_logger_1,UDP,10.20.30.88,47259,221.230.154.52,443,306322,375513,205,251
2024-06-14 22:24:30.245,netflow_logger_1,ICMP,10.20.30.219,0,162.99.23.166,0,3863,1007,3,1
2024-06-14 22:24:30.346,netflow_logger_1,TCP,b05a:a73c:5b0f:d997:5c01:c90a:1d1a:b3c2,56124,2a81:765e:ff63:f566:dd74:d958:d807:98ba,22,52832,59220,36,40
2024-06-14 22:24:30.446,netflow_logger_1,TCP,10.20.30.190,64078,175.102.200.122,25,75059,18330,51,13
2024-06-14 22:24:30.547,netflow_logger_1,TCP,b434:37f3:fc94:f9a6:6fbd:b9c7:e584:5a77,14511,31d3:dc05:592c:ea63:62cf:5802:95c0:2cc6,443,330250,306956,221,205
2024-06-14 22:24:30.647,netflow_logger_1,TCP,10.20.30.13,15549,197.230.116.243,443,230175,369299,154,247
2024-06-14 22:24:30.748,netflow_logger_1,TCP,b38a:d321:b027:83b8:1ac0:3b1a:684a:cf89,51513,daaa:1242:4ad2:ef9f:549a:7d97:b638:843e,443,408850,30544,273,21
2024-06-14 22:24:30.848,netflow_logger_1,ICMP,d2c6:5415:a164:c266:179b:c340:1494:6d34,0,5eaf:8003:423d:acc9:612f:eed:8e8c:f46,0,587,1375,1,1
2024-06-14 22:24:30.949,netflow_logger_1,TCP,2dc3:536d:d291:aa6d:542f:c338:5855:20e3,58399,8c16:eba5:9b55:d3a3:e73a:aa78:e70e:6089,443,20769,81500,14,55
2024-06-14 22:24:31.050,netflow_logger_1,TCP,10.20.30.221,23720,167.162.254.205,80,142623,382047,96,255
2024-06-14 22:24:31.150,netflow_logger_1,TCP,5e16:b74a:93ce:6b23:ce2:4b12:d8e3:1a33,13674,6a63:6a61:de4b:a0dc:d86f:18f8:d974:eb52,80,18057,204915,13,137
2024-06-14 22:24:31.250,netflow_logger_1,TCP,10.20.30.114,24679,116.99.105.199,443,269429,170766,180,114
2024-06-14 22:24:31.351,netflow_logger_1,TCP,10.20.30.169,61005,220.247.15.252,22,52260,146830,35,98
2024-06-14 22:24:31.452,netflow_logger_1,TCP,10.20.30.69,64943,241.55.46.237,443,472857,49640,316,34
2024-06-14 22:24:31.552,netflow_logger_1,TCP,184c:b508:e110:d66a:cddb:6a4:b343:8a5b,34828,6cd1:9245:780e:62be:bfff:f021:7e5e:9005,443,30661,395918,21,264
2024-06-14 22:24:31.653,netflow_logger_1,TCP,10.20.30.150,15484,164.198.11.156,80,491264,364218,328,243
2024-06-14 22:24:31.753,netflow_logger_1,TCP,5ec:1bc:a5e:ee37:cd10:b285:25f8:6ccb,53434,ce30:9918:3453:c767:ce8c:f569:cdf8:727c,443,305064,243488,204,163
2024-06-14 22:24:31.854,netflow_logger_1,TCP,10.20.30.139,27591,52.189.116.164,443,457879,285880,306,191
2024-06-14 22:24:31.954,netflow_logger_1,TCP,10.20.30.146,64316,34.43.146.167,443,16749,16794,12,12
2024-06-14 22:24:32.055,netflow_logger_1,TCP,10.20.30.177,37489,175.49.103.33,443,413374,303827,276,203
2024-06-14 22:24:32.155,netflow_logger_1,UDP,10.20.30.172,16690,188.236.125.237,443,193818,83740,130,56
2024-06-14 22:24:32.256,netflow_logger_1,TCP,10.20.30.3,23820,125.255.154.239,443,210609,193211,141,129
2024-06-14 22:24:32.356,netflow_logger_1,UDP,10.20.30.11,53664,122.154.169.79,443,239730,116499,160,78
2024-06-14 22:24:32.457,netflow_logger_1,TCP,10.20.30.169,36790,12.170.127.232,80,120610,366817,81,245
2024-06-14 22:24:32.557,netflow_logger_1,TCP,e04f:eec6:c34d:4fd5:e44c:acd0:59ad:78e5,55505,1f77:9413:30bc:2d4e:f994:f37:9837:d288,25,352024,22779,235,16
2024-06-14 22:24:32.658,netflow_logger_1,UDP,10.20.30.6,21000,104.129.165.181,443,169281,270537,113,181
2024-06-14 22:24:32.758,netflow_logger_1,TCP,10.20.30.191,10096,105.89.65.113,443,340650,194959,228,130
2024-06-14 22:24:32.859,netflow_logger_1,TCP,10.20.30.88,33675,200.169.205.85,80,34532,299130,24,200
2024-06-14 22:24:32.959,netflow_logger_1,TCP,6be0:171d:ded7:276a:29cf:a0d1:7cfe:60b1,16956,89f9:c9c3:f477:4b41:a5ff:1be6:7efc:be9f,443,146599,144512,98,97
2024-06-14 22:24:33.060,netflow_logger_1,TCP,10.20.30.181,22514,44.139.238.93,443,285886,223398,191,149
2024-06-14 22:24:33.160,netflow_logger_1,TCP,5472:c813:3135:f0ec:b074:f9f2:f42a:d598,49372,4e69:2259:8344:af52:8a21:a415:2311:18eb,443,94524,318477,64,213
2024-06-14 22:24:33.261,netflow_logger_1,ICMP,10.20.30.34,0,74.167.214.54,0,3476,790,3,1
2024-06-14 22:24:33.361,netflow_logger_1,TCP,10.20.30.45,63395,88.248.140.43,22,139193,20679,93,14
2024-06-14 22:24:33.462,netflow_logger_1,TCP,10.20.30.77,15997,193.250.68.100,443,37933,276747,26,185
2024-06-14 22:24:33.562,netflow_logger_1,TCP,9cdc:1f66:2521:5466:d107:3808:f561:a97b,24287,95c8:6ba0:909d:acc7:9771:563c:d11e:1b64,443,229012,390431,153,261
2024-06-14 22:24:33.663,netflow_logger_1,TCP,10.20.30.125,46341,40.17.125.96,443,406988,293002,272,196
2024-06-14 22:24:33.764,netflow_logger_1,UDP,17ac:25b2:7e47:97ac:8d48:a12d:e8c5:5ae1,30305,8474:5893:247b:f838:9f0c:83e1:1fcf:d930,443,490963,172615,328,116
2024-06-14 22:24:33.864,netflow_logger_1,TCP,10.20.30.254,36979,96.205.152.132,80,366631,174303,245,117
2024-06-14 22:24:33.965,netflow_logger_1,TCP,10.20.30.80,48938,60.13.63.204,443,178147,276762,119,185
2024-06-14 22:24:34.065,netflow_logger_1,UDP,8204:29a1:22cc:1e60:5a44:b63d:cd3c:1b02,45415,ce1c:9efe:36a9:749d:dca7:daf6:61d9:c1af,443,131262,164321,88,110
2024-06-14 22:24:34.166,netflow_logger_1,UDP,7959:8a74:46c:3f38:21af:6fb:119e:fd04,21511,8f11:5c1b:c7c:ab72:ad8c:38aa:58f4:d914,443,195723,147373,131,99
2024-06-14 22:24:34.267,netflow_logger_1,TCP,10.20.30.213,64482,239.96.250.141,443,168286,289427,113,193
2024-06-14 22:24:34.367,netflow_logger_1,TCP,5856:a731:70aa:dd82:82be:42fc:ad83:6083,36946,9e1c:d44:6df0:d532:be50:c3f8:c8d0:2177,443,342986,217735,229,146
2024-06-14 22:24:34.468,netflow_logger_1,ICMP,10.20.30.18,0,104.182.95.5,0,2354,2859,2,2
2024-06-14 22:24:34.569,netflow_logger_1,TCP,ef00:e16d:e8cf:8a5f:15f2:6834:279e:2630,57266,2710:dabd:3194:f91e:3727:63b3:f8af:fafa,25,36240,8695,25,6
2024-06-14 22:24:34.670,netflow_logger_1,TCP,6a1f:df1:c3a9:5187:4ffa:fa1c:69fc:fdc0,29947,4f3e:14a0:1ee7:fb4f:ec39:8e7:9bb5:5ca4,443,450090,327669,301,219
2024-06-14 22:24:34.771,netflow_logger_1,TCP,10.20.30.125,11560,249.192.156.89,443,54120,46132,37,31
2024-06-14 22:24:34.871,netflow_logger_1,TCP,10.20.30.126,10111,171.249.60.68,143,187561,12789,126,9
2024-06-14 22:24:34.972,netflow_logger_1,TCP,15a6:63a6:8056:c1f1:a8f7:2aff:447e:b3a0,38592,103c:763d:e748:a390:a90e:40a6:d41d:73a,443,103932,371774,70,248
2024-06-14 22:24:35.073,netflow_logger_1,TCP,10.20.30.49,27822,87.34.67.106,80,264513,292040,177,195
2024-06-14 22:24:35.174,netflow_logger_1,UDP,10.20.30.4,48790,166.22.5.214,443,255057,141438,171,95
2024-06-14 22:24:35.274,netflow_logger_1,TCP,4605:8f62:60a:eb08:b509:1576:2de6:577,16705,8776:b6c4:822d:6b3e:1d57:86a8:4ac6:523e,443,371103,246527,248,165
2024-06-14 22:24:35.375,netflow_logger_1,UDP,10.20.30.194,43931,111.37.164.32,443,148154,349197,99,233
2024-06-14 22:24:35.476,netflow_logger_1,TCP,f965:1428:afbf:f8d2:fbdc:c7fc:442b:c894,39134,829e:d315:e1bf:3afa:5af0:844e:2fdc:ac6f,80,229608,89372,154,60
2024-06-14 22:24:35.577,netflow_logger_1,TCP,10.20.30.6,38456,89.99.110.124,80,195062,88723,131,60
2024-06-14 22:24:35.678,netflow_logger_1,TCP,10.20.30.190,61707,47.254.8.246,443,233580,272970,156,182
2024-06-14 22:24:35.779,netflow_logger_1,TCP,10.20.30.40,65329,20.125.213.170,443,209767,292455,140,195
2024-06-14 22:24:35.880,netflow_logger_1,TCP,10.20.30.21,32601,241.32.226.17,80,440821,217339,294,145
2024-06-14 22:24:35.981,netflow_logger_1,TCP,10.20.30.153,42936,165.37.252.201,443,241138,103491,161,69
2024-06-14 22:24:36.082,netflow_logger_1,TCP,10.20.30.11,38226,213.160.70.13,443,133697,263850,90,176
2024-06-14 22:24:36.183,netflow_logger_1,TCP,10.20.30.149,61890,107.53.72.144,443,481159,380196,321,254
2024-06-14 22:24:36.284,netflow_logger_1,UDP,10.20.30.211,26395,156.3.172.191,443,257407,38507,172,26
2024-06-14 22:24:36.385,netflow_logger_1,TCP,10.20.30.197,16883,247.245.21.32,25,470687,2943,314,2
2024-06-14 22:24:36.486,netflow_logger_1,TCP,e191:8278:eb36:e57d:e848:eb20:754a:1c3,26331,83af:d6e:c6c8:e806:e5b2:efca:57c3:2dcb,80,93855,319742,63,214
2024-06-14 22:24:36.587,netflow_logger_1,TCP,3b0a:fe1c:8885:5c:6aad:73d6:cd01:6739,19242,49f:2d97:66ce:2fcf:57d9:46aa:1ff7:76b2,443,80654,390660,54,261
2024-06-14 22:24:36.688,netflow_logger_1,TCP,10.20.30.37,43978,25.198.87.11,443,184648,133307,124,89
2024-06-14 22:24:36.789,netflow_logger_1,UDP,10.20.30.131,20886,138.117.157.231,443,38779,184417,26,123
2024-06-14 22:24:36.889,netflow_logger_1,TCP,10.20.30.112,15636,133.139.163.147,443,391606,392134,262,262
2024-06-14 22:24:36.990,netflow_logger_1,UDP,10.20.30.8,11199,183.37.142.145,53,260506,160,174,1
2024-06-14 22:24:37.091,netflow_logger_1,ICMP,8cfe:fe81:f507:bd81:b53:afd1:f34e:899f,0,cd88:6acf:9c22:ace0:55a7:30ac:b9be:c490,0,2835,572,2,1
2024-06-14 22:24:37.191,netflow_logger_1,TCP,8775:9a20:39ae:e2a6:2818:ba2b:6352:c25e,22491,47a6:5620:838c:6724:1b80:74b1:1ac2:e95e,443,430936,369352,288,247
2024-06-14 22:24:37.292,netflow_logger_1,TCP,dbe3:8239:4168:c30b:2659:cc65:8169:988,15517,2b5a:8c4e:f784:bbcd:87bd:8a21:a5de:b6b6,80,448729,215450,300,144
2024-06-14 22:24:37.393,netflow_logger_1,TCP,10.20.30.18,20854,23.245.243.240,443,118267,299068,79,200
2024-06-14 22:24:37.494,netflow_logger_1,TCP,10.20.30.102,30811,98.111.185.108,53,118069,193,79,1
2024-06-14 22:24:37.594,netflow_logger_1,TCP,10.20.30.53,11634,201.163.207.149,443,21622,276681,15,185
2024-06-14 22:24:37.695,netflow_logger_1,TCP,10.20.30.219,53896,89.128.225.124,443,384313,278079,257,186
2024-06-14 22:24:37.796,netflow_logger_1,UDP,10.20.30.18,21169,69.232.215.63,443,387579,157725,259,106
2024-06-14 22:24:37.897,netflow_logger_1,TCP,3db0:2aff:c3cf:f793:a7ba:c6d4:6efb:de8c,17750,c674:52cd:89e:9e59:2c62:188b:3f3e:38e3,443,314521,183700,210,123
2024-06-14 22:24:37.997,netflow_logger_1,TCP,10.20.30.129,49235,168.24.96.147,443,277488,130053,185,87
2024-06-14 22:24:38.098,netflow_logger_1,TCP,f2eb:c89:a4b1:b561:85d8:8d7b:787c:e090,38649,1a47:2a80:29ed:74d2:b930:148:58e:dfd,80,323152,9379,216,7
2024-06-14 22:24:38.199,netflow_logger_1,TCP,3306:759:2c46:8927:92bc:4851:e9dd:5259,36066,1eb4:1121:c16b:de7e:4b28:f1d5:89f8:c0ca,443,396706,367394,265,245
2024-06-14 22:24:38.300,netflow_logger_1,TCP,358f:468e:8efc:deeb:455f:b36:6e89:4a9,34106,83b2:45b1:e346:41b:786f:c6d3:cec9:8314,25,54018,7631,37,6
2024-06-14 22:24:38.400,netflow_logger_1,TCP,10.20.30.213,58284,168.123.204.4,443,239074,43305,160,29
2024-06-14 22:24:38.501,netflow_logger_1,TCP,10.20.30.47,55367,211.82.247.78,443,104849,210683,70,141
2024-06-14 22:24:38.602,netflow_logger_1,UDP,10.20.30.6,41367,114.138.194.221,443,183582,180401,123,121
2024-06-14 22:24:38.703,netflow_logger_1,TCP,10.20.30.110,42095,94.141.4.14,443,114012,356117,77,238
2024-06-14 22:24:38.804,netflow_logger_1,ICMP,10.20.30.130,0,40.213.35.223,0,3852,3875,3,3
2024-06-14 22:24:38.904,netflow_logger_1,TCP,10.20.30.152,28062,164.239.197.180,22,171455,173053,115,116
2024-06-14 22:24:39.005,netflow_logger_1,TCP,96fc:4f2b:331d:3d7f:da82:b5ae:d7b2:d5a1,14241,78b8:294d:cb00:d177:39f4:cc7d:a671:ddf3,22,458028,56431,306,38
2024-06-14 22:24:39.106,netflow_logger_1,TCP,10.20.30.21,52981,143.134.20.195,443,61341,248379,41,166
2024-06-14 22:24:39.207,netflow_logger_1,TCP,ebe3:ebd4:5a1e:663e:9520:3dcb:7675:ec5a,45900,8a0c:3862:2185:c567:e38e:3bd8:1bdf:62aa,25,323234,18815,216,13
2024-06-14 22:24:39.308,netflow_logger_1,TCP,10.20.30.106,25420,83.60.169.81,443,499528,66628,334,45
2024-06-14 22:24:39.409,netflow_logger_1,TCP,10.20.30.172,28912,250.55.152.226,443,377836,379503,252,254
2024-06-14 22:24:39.509,netflow_logger_1,TCP,10.20.30.142,42636,141.192.57.150,443,83782,28784,56,20
2024-06-14 22:24:39.610,netflow_logger_1,TCP,34c3:a80e:176c:942b:3ce8:7790:1f7d:47a2,29962,34c8:2e6d:74be:74a:10ba:f419:99bc:7ba2,143,206090,18240,138,13
2024-06-14 22:24:39.711,netflow_logger_1,TCP,10.20.30.125,25041,69.227.74.184,443,113447,74380,76,50
2024-06-14 22:24:39.812,netflow_logger_1,TCP,10.20.30.64,24777,67.250.221.144,25,391276,4409,261,3
2024-06-14 22:24:39.913,netflow_logger_1,UDP,94b2:1e2b:91dd:1f5d:2d80:63f9:729f:442e,37514,526c:61b2:955:f969:4cff:1ba9:4d69:8759,443,229124,368983,153,246
2024-06-14 22:24:40.014,netflow_logger_1,UDP,94a4:8e36:a9eb:5891:6a0c:c389:4314:c986,55811,e64e:7285:1538:65dc:fa73:26a4:d39d:8d78,443,282845,14447,189,10
2024-06-14 22:24:40.114,netflow_logger_1,TCP,81b2:3e4c:c084:e491:465d:82ab:f2cd:ec4f,12372,d393:7d6f:9597:173c:5054:2ef1:3b06:101b,443,369654,94372,247,63
2024-06-14 22:24:40.215,netflow_logger_1,TCP,10.20.30.154,32378,240.10.46.64,443,69794,153976,47,103
2024-06-14 22:24:40.316,netflow_logger_1,TCP,10.20.30.16,11674,160.19.147.202,443,279526,208817,187,140
2024-06-14 22:24:40.417,netflow_logger_1,TCP,10.20.30.119,49334,122.79.144.170,443,414326,29775,277,20
2024-06-14 22:24:40.517,netflow_logger_1,TCP,10.20.30.199,52460,211.55.198.83,443,83326,78253,56,53
2024-06-14 22:24:40.617,netflow_logger_1,UDP,10.20.30.174,54815,148.104.193.115,443,443786,277985,296,186
2024-06-14 22:24:40.718,netflow_logger_1,UDP,28ea:7311:6d24:8f6d:d5b7:e06f:df06:e580,56406,6e6e:78d2:c61d:2d38:e6ec:d5e3:7be5:e63c,443,384465,141004,257,95
2024-06-14 22:24:40.818,netflow_logger_1,TCP,8a46:605d:ac32:1a8d:838:ff19:4773:61f2,33084,cbff:1327:4419:1ced:ac9d:ee14:281d:88a7,80,404766,300451,270,201
2024-06-14 22:24:40.919,netflow_logger_1,TCP,10.20.30.252,60515,109.228.212.99,443,457454,71333,305,48
2024-06-14 22:24:41.020,netflow_logger_1,TCP,d533:ab66:ede5:39fb:221e:e9ce:5830:39a5,55400,8d9f:44af:2e8f:e89e:d8fb:8b3a:c150:726a,443,183406,321928,123,215
2024-06-14 22:24:41.120,netflow_logger_1,UDP,10.20.30.197,39773,179.248.236.198,443,158221,395357,106,264
2024-06-14 22:24:41.221,netflow_logger_1,TCP,10.20.30.126,58879,151.65.146.166,80,59018,333027,40,223
2024-06-14 22:24:41.321,netflow_logger_1,TCP,1f5:d17f:69e4:bb86:5eba:c1cc:699b:fc9,38958,c0fd:8e07:1754:bd2d:8d02:1d29:c4aa:70aa,443,289389,225198,193,151
2024-06-14 22:24:41.421,netflow_logger_1,TCP,10.20.30.252,50210,66.204.201.182,53,469629,419,314,1
2024-06-14 22:24:41.522,netflow_logger_1,TCP,2e7f:1c8b:445f:f3a0:e71e:8bb9:fd13:4c4a,60550,a724:46b2:b1a:556f:2174:e30f:a46d:19b2,443,17168,269727,12,180
2024-06-14 22:24:41.622,netflow_logger_1,TCP,52a8:4805:c85a:723c:f4ce:d5ff:d69f:c7e2,41498,848c:1773:c36f:b2b6:f02a:717d:b602:f994,443,424951,83469,284,56
2024-06-14 22:24:41.723,netflow_logger_1,TCP,351a:861e:b35e:b5e6:75a6:405d:1319:7afb,43658,9011:3547:d2cf:ad3b:98c5:b272:bda6:e1d3,443,420578,377650,281,252
2024-06-14 22:24:41.823,netflow_logger_1,TCP,3b77:e80e:3fe2:5c4b:d019:47f4:75df:5955,61596,393a:186b:ea0e:d706:fe6a:c3a1:9b76:845f,443,271735,210994,182,141
2024-06-14 22:24:41.924,netflow_logger_1,TCP,9c5d:220c:cde5:1ffe:f341:52a5:12c6:4d85,10652,4e43:ae3b:42a6:9a5c:30f:196d:1beb:ad49,443,273428,279711,183,187
2024-06-14 22:24:42.024,netflow_logger_1,TCP,c386:5079:fe36:eae8:7c5e:527f:90aa:57ee,20411,4609:ad24:9f81:2fc0:1c0b:6975:cbc8:9dd4,443,220112,40506,147,28
2024-06-14 22:24:42.125,netflow_logger_1,TCP,10.20.30.110,35156,222.224.79.132,80,34351,180781,23,121
2024-06-14 22:24:42.225,netflow_logger_1,TCP,10.20.30.118,19295,143.5.17.88,443,111169,90425,75,61
2024-06-14 22:24:42.326,netflow_logger_1,UDP,10.20.30.29,47478,16.132.176.23,443,14913,46893,10,32
2024-06-14 22:24:42.427,netflow_logger_1,TCP,efaf:ea4e:3f82:7f8f:5633:5bfc:240c:dc08,20612,933d:4b3a:98cd:9064:20b5:3d43:3cba:b618,80,358645,266054,240,178
2024-06-14 22:24:42.527,netflow_logger_1,TCP,10.20.30.215,64063,208.248.215.112,443,364332,342815,243,229
2024-06-14 22:24:42.628,netflow_logger_1,TCP,10.20.30.55,35934,151.132.143.21,443,335471,211190,224,141
2024-06-14 22:24:42.729,netflow_logger_1,TCP,9985:64a3:666b:baca:f5b3:2246:7643:96b4,27011,59c0:a34:4592:70fd:9738:1d23:ba4a:67a3,443,124651,117967,84,79
2024-06-14 22:24:42.830,netflow_logger_1,UDP,28a9:99d3:c7f5:184c:b441:e88e:d0be:10a8,57154,f345:fe52:285e:3fb5:f5c7:2830:3afd:4909,443,26728,309100,18,207
2024-06-14 22:24:42.930,netflow_logger_1,TCP,10.20.30.19,35636,39.15.41.32,443,224679,174770,150,117
2024-06-14 22:24:43.031,netflow_logger_1,UDP,10.20.30.194,55502,37.38.143.215,443,449640,310351,300,207
2024-06-14 22:24:43.132,netflow_logger_1,TCP,e9f1:7833:3ddd:6f1b:6ea9:d7da:ef62:45c0,65516,13c4:25c7:2f73:2957:236c:4899:6099:9445,22,447077,74513,299,50
2024-06-14 22:24:43.233,netflow_logger_1,UDP,10.20.30.212,50093,142.105.217.92,443,410813,170819,274,114
2024-06-14 22:24:43.333,netflow_logger_1,TCP,10.20.30.215,36789,6.92.26.133,443,71707,22543,48,16
2024-06-14 22:24:43.434,netflow_logger_1,ICMP,8a04:fa0c:fd57:5197:5a26:9ae0:fb6c:e769,0,8689:ebe4:8bca:996e:ca55:bedc:9cf5:1c58,0,2722,1599,2,2
2024-06-14 22:24:43.535,netflow_logger_1,UDP,10.20.30.138,48262,133.33.28.213,22,79055,136093,53,91
2024-06-14 22:24:43.636,netflow_logger_1,UDP,10.20.30.54,17782,132.74.247.30,443,76092,190977,51,128
2024-06-14 22:24:43.737,netflow_logger_1,TCP,8d3d:95b0:5c40:22c7:a303:1c31:2214:25ff,39225,bb0f:a586:f053:874f:f8ef:69c0:ff8e:8f2d,443,336672,191432,225,128
2024-06-14 22:24:43.838,netflow_logger_1,TCP,10.20.30.24,26006,192.221.231.220,443,196505,193483,132,129
2024-06-14 22:24:43.939,netflow_logger_1,TCP,10.20.30.213,50820,53.75.203.148,443,55828,70147,38,47
2024-06-14 22:24:44.040,netflow_logger_1,TCP,15ca:fa3:4a09:540c:1176:f5ef:6ac7:edfb,41028,38f2:6f71:6da3:1f23:5b87:c315:daad:1a96,80,107143,376897,72,252
2024-06-14 22:24:44.141,netflow_logger_1,TCP,10.20.30.233,44789,86.2.177.210,80,376040,61026,251,41
2024-06-14 22:24:44.241,netflow_logger_1,TCP,10.20.30.105,16972,113.237.5.122,443,368742,136766,246,92
2024-06-14 22:24:44.342,netflow_logger_1,UDP,10.20.30.147,39853,10.199.25.77,443,274836,65541,184,44
2024-06-14 22:24:44.443,netflow_logger_1,TCP,10.20.30.194,11772,192.9.179.70,443,429803,339176,287,227
2024-06-14 22:24:44.544,netflow_logger_1,TCP,10.20.30.129,39596,116.110.97.216,25,95182,21027,64,15
2024-06-14 22:24:44.644,netflow_logger_1,ICMP,619b:7ef8:2a30:8a71:7ff8:ea6f:1514:f781,0,5879:d751:cdb6:e7a2:e229:8a:345b:ddec,0,1190,2548,1,2
2024-06-14 22:24:44.745,netflow_logger_1,TCP,23dd:8091:fd9b:6bde:c24a:bc0a:4db0:6004,43238,efff:83e4:1d36:3834:ef88:fda8:ef8f:a779,443,53833,65187,36,44
2024-06-14 22:24:44.846,netflow_logger_1,UDP,5dfc:5ac4:f16:7c0:58de:2f2e:20fc:738c,12143,fee5:dc8a:b8e6:d846:357b:1d9b:1711:87e4,443,125209,389297,84,260
2024-06-14 22:24:44.946,netflow_logger_1,TCP,10.20.30.132,59665,199.212.119.253,443,396874,174913,265,117
2024-06-14 22:24:45.047,netflow_logger_1,TCP,10.20.30.20,12612,62.72.18.97,443,305036,156606,204,105
2024-06-14 22:24:45.148,netflow_logger_1,UDP,10.20.30.118,62230,189.20.105.179,22,382326,121919,255,82
2024-06-14 22:24:45.248,netflow_logger_1,TCP,10.20.30.12,64004,238.24.18.88,443,136774,225207,92,151
2024-06-14 22:24:45.349,netflow_logger_1,TCP,895c:ea4:982f:3842:b792:5a31:78b4:c502,28690,299:c890:2d9f:a3a1:9081:28da:3f30:7381,443,14012,126276,10,85
2024-06-14 22:24:45.450,netflow_logger_1,TCP,a7f9:15a9:58f9:b7bb:cab0:dc04:b75f:22eb,16231,3259:c7d2:6d01:4c02:b7c6:93ed:c7c5:f0e3,80,468281,73102,313,49
2024-06-14 22:24:45.550,netflow_logger_1,TCP,1240:2766:1c3c:f413:dab1:b241:543f:6dcb,15384,6db1:deeb:bd90:f4e5:3903:d745:80ae:3520,443,276120,362279,185,242
2024-06-14 22:24:45.650,netflow_logger_1,TCP,10.20.30.78,52279,101.230.166.22,25,26832,10404,18,7
2024-06-14 22:24:45.751,netflow_logger_1,TCP,e9ea:34fa:c116:2fa0:a0b3:c0bb:89b0:e1a5,56409,f5c4:abf8:3474:bf69:4fe1:d93c:7b72:7610,443,430321,175273,287,117
2024-06-14 22:24:45.852,netflow_logger_1,UDP,10.20.30.209,62971,161.193.255.1,443,408721,253521,273,170
2024-06-14 22:24:45.952,netflow_logger_1,TCP,42cc:5d4b:e6ca:e069:733c:809c:4b8a:a605,36630,1cf4:cd2:aeb5:2a51:98a4:7982:fad6:dfa1,443,109557,141105,74,95
2024-06-14 22:24:46.052,netflow_logger_1,TCP,10.20.30.71,42720,178.40.40.245,443,386993,182613,258,122
2024-06-14 22:24:46.153,netflow_logger_1,TCP,10.20.30.199,37401,37.41.68.70,443,262179,180269,175,121
2024-06-14 22:24:46.253,netflow_logger_1,TCP,10.20.30.234,53337,247.176.115.184,443,304173,41955,203,28
2024-06-14 22:24:46.354,netflow_logger_1,TCP,10.20.30.197,61202,81.59.200.251,80,116317,373537,78,250
2024-06-14 22:24:46.454,netflow_logger_1,TCP,10.20.30.64,10126,243.160.175.43,25,166799,13580,112,10
2024-06-14 22:24:46.555,netflow_logger_1,TCP,10.20.30.189,16097,19.27.91.113,443,266078,362666,178,242
2024-06-14 22:24:46.655,netflow_logger_1,TCP,5895:f737:8543:a40a:2392:e4fe:4391:3f61,45016,7737:9000:e6f0:aac3:6e48:9dfa:876c:8db0,443,306939,80243,205,54
2024-06-14 22:24:46.756,netflow_logger_1,TCP,10.20.30.130,32655,21.253.209.109,22,400228,183523,267,123
2024-06-14 22:24:46.856,netflow_logger_1,TCP,10.20.30.24,53530,54.123.186.95,443,214831,399882,144,267
2024-06-14 22:24:46.957,netflow_logger_1,TCP,10.20.30.109,59396,126.86.128.146,53,321610,417,215,1
2024-06-14 22:24:47.057,netflow_logger_1,TCP,10.20.30.78,33174,150.140.199.62,22,366275,188655,245,126
2024-06-14 22:24:47.158,netflow_logger_1,TCP,10.20.30.201,64629,183.159.199.163,53,20338,167,14,1
2024-06-14 22:24:47.258,netflow_logger_1,TCP,10.20.30.249,22090,162.34.43.95,443,75074,377548,51,252
2024-06-14 22:24:47.359,netflow_logger_1,UDP,c328:639a:240a:949e:3d02:458e:aafd:d98d,11491,abe9:4c71:324e:1f5f:bf2f:7d85:ec5b:af38,443,126630,18143,85,13
2024-06-14 22:24:47.459,netflow_logger_1,TCP,10.20.30.28,16483,227.120.152.5,443,168759,202018,113,135
2024-06-14 22:24:47.560,netflow_logger_1,TCP,10.20.30.189,43499,27.146.248.232,443,465700,314143,311,210
